2024-09-24 16:02:57,617 INFO    SenderThread:3660504 [sender.py:_save_file():1466] saving file wandb-metadata.json with policy now
2024-09-24 16:02:57,963 DEBUG   HandlerThread:3660504 [handler.py:handle_request():158] handle_request: python_packages
2024-09-24 16:02:57,964 DEBUG   SenderThread:3660504 [sender.py:send_request():418] send_request: python_packages
2024-09-24 16:02:57,965 DEBUG   HandlerThread:3660504 [handler.py:handle_request():158] handle_request: stop_status
2024-09-24 16:02:57,967 DEBUG   SenderThread:3660504 [sender.py:send_request():418] send_request: stop_status
2024-09-24 16:02:57,971 DEBUG   HandlerThread:3660504 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-24 16:02:58,192 DEBUG   SenderThread:3660504 [sender.py:send():391] send: telemetry
2024-09-24 16:02:58,236 INFO    Thread-17 :3660504 [dir_watcher.py:_on_file_modified():288] file/dir modified: /system/user/publicwork/sanokows/Denoising_diff_sampler/wandb/run-20240924_160251-pnfs87ad/files/conda-environment.yaml
2024-09-24 16:02:58,236 INFO    Thread-17 :3660504 [dir_watcher.py:_on_file_created():271] file/dir created: /system/user/publicwork/sanokows/Denoising_diff_sampler/wandb/run-20240924_160251-pnfs87ad/files/requirements.txt
2024-09-24 16:02:58,237 INFO    Thread-17 :3660504 [dir_watcher.py:_on_file_created():271] file/dir created: /system/user/publicwork/sanokows/Denoising_diff_sampler/wandb/run-20240924_160251-pnfs87ad/files/wandb-metadata.json
2024-09-24 16:02:58,273 INFO    wandb-upload_0:3660504 [upload_job.py:push():130] Uploaded file /tmp/tmpxb4xwdw9wandb/hhur3oow-wandb-metadata.json
2024-09-24 16:03:03,194 DEBUG   HandlerThread:3660504 [handler.py:handle_request():158] handle_request: status_report
2024-09-24 16:03:08,200 DEBUG   HandlerThread:3660504 [handler.py:handle_request():158] handle_request: status_report
2024-09-24 16:03:08,222 DEBUG   HandlerThread:3660504 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-24 16:03:12,964 DEBUG   HandlerThread:3660504 [handler.py:handle_request():158] handle_request: stop_status
2024-09-24 16:03:12,965 DEBUG   SenderThread:3660504 [sender.py:send_request():418] send_request: stop_status
2024-09-24 16:03:14,168 DEBUG   HandlerThread:3660504 [handler.py:handle_request():158] handle_request: status_report
2024-09-24 16:03:17,972 DEBUG   HandlerThread:3660504 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-24 16:03:20,035 DEBUG   HandlerThread:3660504 [handler.py:handle_request():158] handle_request: status_report
2024-09-24 16:03:25,048 DEBUG   HandlerThread:3660504 [handler.py:handle_request():158] handle_request: status_report
2024-09-24 16:03:25,263 INFO    Thread-17 :3660504 [dir_watcher.py:_on_file_modified():288] file/dir modified: /system/user/publicwork/sanokows/Denoising_diff_sampler/wandb/run-20240924_160251-pnfs87ad/files/config.yaml
2024-09-24 16:03:27,965 DEBUG   HandlerThread:3660504 [handler.py:handle_request():158] handle_request: stop_status
2024-09-24 16:03:27,967 DEBUG   SenderThread:3660504 [sender.py:send_request():418] send_request: stop_status
2024-09-24 16:03:28,006 DEBUG   HandlerThread:3660504 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-24 16:03:31,157 DEBUG   HandlerThread:3660504 [handler.py:handle_request():158] handle_request: status_report
2024-09-24 16:03:37,037 DEBUG   HandlerThread:3660504 [handler.py:handle_request():158] handle_request: status_report
2024-09-24 16:03:37,972 DEBUG   HandlerThread:3660504 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-24 16:03:42,965 DEBUG   HandlerThread:3660504 [handler.py:handle_request():158] handle_request: stop_status
2024-09-24 16:03:42,966 DEBUG   SenderThread:3660504 [sender.py:send_request():418] send_request: stop_status
2024-09-24 16:03:43,223 DEBUG   HandlerThread:3660504 [handler.py:handle_request():158] handle_request: status_report
2024-09-24 16:03:47,973 DEBUG   HandlerThread:3660504 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-24 16:03:49,036 DEBUG   HandlerThread:3660504 [handler.py:handle_request():158] handle_request: status_report
2024-09-24 16:03:52,317 DEBUG   SystemMonitor:3660504 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-09-24 16:03:52,324 DEBUG   SenderThread:3660504 [sender.py:send():391] send: stats
2024-09-24 16:03:54,037 DEBUG   HandlerThread:3660504 [handler.py:handle_request():158] handle_request: status_report
2024-09-24 16:03:57,965 DEBUG   HandlerThread:3660504 [handler.py:handle_request():158] handle_request: stop_status
2024-09-24 16:03:57,966 DEBUG   SenderThread:3660504 [sender.py:send_request():418] send_request: stop_status
2024-09-24 16:03:58,006 DEBUG   HandlerThread:3660504 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-24 16:03:59,231 DEBUG   HandlerThread:3660504 [handler.py:handle_request():158] handle_request: status_report
2024-09-24 16:04:05,038 DEBUG   HandlerThread:3660504 [handler.py:handle_request():158] handle_request: status_report
2024-09-24 16:04:07,974 DEBUG   HandlerThread:3660504 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-24 16:04:11,038 DEBUG   HandlerThread:3660504 [handler.py:handle_request():158] handle_request: status_report
2024-09-24 16:04:12,965 DEBUG   HandlerThread:3660504 [handler.py:handle_request():158] handle_request: stop_status
2024-09-24 16:04:12,966 DEBUG   SenderThread:3660504 [sender.py:send_request():418] send_request: stop_status
2024-09-24 16:04:16,157 DEBUG   HandlerThread:3660504 [handler.py:handle_request():158] handle_request: status_report
2024-09-24 16:04:17,973 DEBUG   HandlerThread:3660504 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-24 16:04:22,038 DEBUG   HandlerThread:3660504 [handler.py:handle_request():158] handle_request: status_report
2024-09-24 16:04:22,328 DEBUG   SenderThread:3660504 [sender.py:send():391] send: stats
2024-09-24 16:04:27,038 DEBUG   HandlerThread:3660504 [handler.py:handle_request():158] handle_request: status_report
2024-09-24 16:04:27,966 DEBUG   HandlerThread:3660504 [handler.py:handle_request():158] handle_request: stop_status
2024-09-24 16:04:27,967 DEBUG   SenderThread:3660504 [sender.py:send_request():418] send_request: stop_status
2024-09-24 16:04:28,007 DEBUG   HandlerThread:3660504 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-24 16:04:32,149 DEBUG   HandlerThread:3660504 [handler.py:handle_request():158] handle_request: status_report
2024-09-24 16:04:37,973 DEBUG   HandlerThread:3660504 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-24 16:04:38,038 DEBUG   HandlerThread:3660504 [handler.py:handle_request():158] handle_request: status_report
2024-09-24 16:04:42,247 DEBUG   SenderThread:3660504 [sender.py:send():391] send: telemetry
2024-09-24 16:04:42,966 DEBUG   HandlerThread:3660504 [handler.py:handle_request():158] handle_request: stop_status
2024-09-24 16:04:42,968 DEBUG   SenderThread:3660504 [sender.py:send_request():418] send_request: stop_status
2024-09-24 16:04:43,782 DEBUG   HandlerThread:3660504 [handler.py:handle_request():158] handle_request: status_report
2024-09-24 16:04:47,974 DEBUG   HandlerThread:3660504 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-24 16:04:49,039 DEBUG   HandlerThread:3660504 [handler.py:handle_request():158] handle_request: status_report
2024-09-24 16:04:52,332 DEBUG   SenderThread:3660504 [sender.py:send():391] send: stats
2024-09-24 16:04:54,039 DEBUG   HandlerThread:3660504 [handler.py:handle_request():158] handle_request: status_report
2024-09-24 16:04:57,966 DEBUG   HandlerThread:3660504 [handler.py:handle_request():158] handle_request: stop_status
2024-09-24 16:04:57,967 DEBUG   SenderThread:3660504 [sender.py:send_request():418] send_request: stop_status
2024-09-24 16:04:58,007 DEBUG   HandlerThread:3660504 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-24 16:04:59,184 DEBUG   HandlerThread:3660504 [handler.py:handle_request():158] handle_request: status_report
2024-09-24 16:05:05,044 DEBUG   HandlerThread:3660504 [handler.py:handle_request():158] handle_request: status_report
2024-09-24 16:05:05,357 INFO    Thread-17 :3660504 [dir_watcher.py:_on_file_modified():288] file/dir modified: /system/user/publicwork/sanokows/Denoising_diff_sampler/wandb/run-20240924_160251-pnfs87ad/files/config.yaml
